Day,Source,Target,SNS Source,SNS Target
2020-11-06,TG__73,TG__199,TG,TG
2020-11-06,TG__73,TG__199,TG,TG
2020-11-07,TG__73,TG__152,TG,TG
2020-11-07,TG__73,TG__122,TG,TG
2020-11-07,TG__73,TG__146,TG,TG
2020-11-07,TG__73,TG__122,TG,TG
2020-11-07,TG__73,TG__122,TG,TG
2020-11-07,TG__73,TG__122,TG,TG
2020-11-07,TG__73,TG__122,TG,TG
2020-11-07,TG__73,TG__218,TG,TG
2020-11-07,TG__73,TG__146,TG,TG
2020-11-07,TG__73,TG__122,TG,TG
2020-11-07,TG__73,TG__122,TG,TG
2020-11-07,TG__73,TG__146,TG,TG
2020-11-07,TG__73,TG__146,TG,TG
2020-11-07,TG__73,TG__142,TG,TG
2020-11-07,TG__73,TG__122,TG,TG
2020-11-07,TG__73,TG__122,TG,TG
2020-11-07,TG__73,TG__146,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__155,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-04,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__155,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__155,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__155,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__155,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__155,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-05,TG__55,TG__155,TG,TG
2020-11-05,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__155,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__155,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__155,TG,TG
2020-11-06,TG__55,TG__155,TG,TG
2020-11-06,TG__55,TG__155,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__67,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-06,TG__55,TG__155,TG,TG
2020-11-06,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__155,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__155,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__155,TG,TG
2020-11-07,TG__55,TG__155,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__155,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__155,TG,TG
2020-11-07,TG__55,TG__155,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-07,TG__55,TG__104,TG,TG
2020-11-06,TG__187,TG__199,TG,TG
2020-11-06,TG__187,TG__146,TG,TG
2020-11-07,TG__187,TG__218,TG,TG
2020-11-07,TG__187,TG__146,TG,TG
2020-11-07,TG__187,TG__218,TG,TG
2020-11-07,TG__187,TG__146,TG,TG
2020-11-04,TG__215,TG__146,TG,TG
2020-11-04,TG__215,TG__218,TG,TG
2020-11-04,TG__215,TG__218,TG,TG
2020-11-04,TG__215,TG__122,TG,TG
2020-11-04,TG__215,TG__122,TG,TG
2020-11-04,TG__215,TG__122,TG,TG
2020-11-04,TG__215,TG__146,TG,TG
2020-11-05,TG__215,TG__122,TG,TG
2020-11-05,TG__215,TG__146,TG,TG
2020-11-06,TG__215,TG__218,TG,TG
2020-11-05,TG__215,TG__140,TG,TG
2020-11-05,TG__215,TG__122,TG,TG
2020-11-05,TG__215,TG__218,TG,TG
2020-11-06,TG__215,TG__146,TG,TG
2020-11-06,TG__215,TG__152,TG,TG
2020-11-06,TG__215,TG__146,TG,TG
2020-11-06,TG__215,TG__146,TG,TG
2020-11-06,TG__215,TG__122,TG,TG
2020-11-06,TG__215,TG__146,TG,TG
2020-11-06,TG__215,TG__146,TG,TG
2020-11-06,TG__215,TG__146,TG,TG
2020-11-06,TG__215,TG__122,TG,TG
2020-11-06,TG__215,TG__122,TG,TG
2020-11-06,TG__215,TG__146,TG,TG
2020-11-06,TG__215,TG__199,TG,TG
2020-11-07,TG__215,TG__122,TG,TG
2020-11-07,TG__215,TG__146,TG,TG
2020-11-07,TG__56,TG__279,TG,TG
2020-11-04,TG__50,TG__170,TG,TG
2020-11-07,TG__50,TG__152,TG,TG
2020-11-07,Twitter__36,Twitter__36,Twitter,Twitter
2020-11-07,Twitter__14,Twitter__14,Twitter,Twitter
2020-11-06,Twitter__15,Twitter__15,Twitter,Twitter
2020-11-06,Twitter__14,Twitter__14,Twitter,Twitter
2020-11-05,Twitter__16,Twitter__7,Twitter,Twitter
2020-11-07,Twitter__2,Twitter__2,Twitter,Twitter
2020-11-05,Twitter__2,Twitter__2,Twitter,Twitter
2020-11-05,Twitter__2,Twitter__2,Twitter,Twitter
2020-11-05,Twitter__2,Twitter__2,Twitter,Twitter
2020-11-05,Twitter__2,Twitter__2,Twitter,Twitter
2020-11-06,Twitter__2,Twitter__2,Twitter,Twitter
2020-11-06,Twitter__2,Twitter__2,Twitter,Twitter
2020-11-07,Twitter__8,Twitter__8,Twitter,Twitter
2020-11-06,Twitter__8,Twitter__18,Twitter,Twitter
2020-11-05,Twitter__8,Twitter__8,Twitter,Twitter
2020-11-04,Twitter__9,Twitter__9,Twitter,Twitter
2020-11-04,Twitter__6,Twitter__18,Twitter,Twitter
2020-11-04,Twitter__6,Twitter__6,Twitter,Twitter
2020-11-05,VK__23,VK__23,VK,VK
2020-11-05,VK__23,VK__23,VK,VK
2020-11-05,VK__23,VK__23,VK,VK
2020-11-05,VK__23,VK__23,VK,VK
2020-11-05,VK__23,VK__23,VK,VK
2020-11-05,VK__23,VK__23,VK,VK
2020-11-05,VK__23,VK__23,VK,VK
2020-11-05,VK__23,VK__23,VK,VK
2020-11-05,VK__23,VK__23,VK,VK
2020-11-05,VK__23,VK__23,VK,VK
2020-11-05,VK__23,VK__23,VK,VK
2020-11-05,VK__154,VK__154,VK,VK
2020-11-05,VK__23,VK__23,VK,VK
2020-11-06,VK__107,VK__141,VK,VK
2020-11-06,VK__141,VK__141,VK,VK
2020-11-05,VK__154,VK__154,VK,VK
2020-11-07,VK__15,VK__15,VK,VK
2020-11-06,VK__144,VK__144,VK,VK
2020-11-07,VK__141,VK__141,VK,VK
2020-11-06,VK__154,VK__154,VK,VK
2020-11-04,VK__154,VK__154,VK,VK
2020-11-07,VK__145,VK__145,VK,VK
2020-11-05,VK__145,VK__145,VK,VK
2020-11-05,VK__145,VK__145,VK,VK
2020-11-05,VK__154,VK__154,VK,VK
2020-11-07,VK__145,VK__145,VK,VK
2020-11-07,VK__145,VK__145,VK,VK
2020-11-07,VK__145,VK__145,VK,VK
2020-11-07,4Chan__1,YouTube__17,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__4,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__4,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__61,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__61,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-07,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-05,VK__8,YouTube__26,VK,YouTube
2020-11-05,TG__199,TG__122,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-05,TG__199,TG__146,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-05,TG__199,TG__122,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-05,TG__199,TG__146,TG,TG
2020-11-05,TG__199,TG__122,TG,TG
2020-11-05,TG__199,TG__122,TG,TG
2020-11-05,TG__199,TG__122,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-05,TG__199,TG__122,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-05,TG__199,TG__122,TG,TG
2020-11-05,TG__199,TG__199,TG,TG
2020-11-05,TG__199,TG__122,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-05,TG__199,TG__218,TG,TG
2020-11-06,TG__199,TG__122,TG,TG
2020-11-06,TG__199,TG__218,TG,TG
2020-11-06,TG__199,TG__152,TG,TG
2020-11-06,TG__199,TG__122,TG,TG
2020-11-06,TG__199,TG__146,TG,TG
2020-11-06,TG__199,TG__146,TG,TG
2020-11-06,TG__199,TG__218,TG,TG
2020-11-06,TG__199,TG__122,TG,TG
2020-11-06,TG__199,TG__122,TG,TG
2020-11-06,TG__199,TG__146,TG,TG
2020-11-06,TG__199,TG__122,TG,TG
2020-11-06,TG__199,TG__146,TG,TG
2020-11-06,TG__199,TG__146,TG,TG
2020-11-06,TG__199,TG__146,TG,TG
2020-11-06,TG__199,TG__122,TG,TG
2020-11-06,TG__199,TG__122,TG,TG
2020-11-06,TG__199,TG__146,TG,TG
2020-11-06,TG__199,TG__122,TG,TG
2020-11-06,TG__199,TG__122,TG,TG
2020-11-06,TG__199,TG__146,TG,TG
2020-11-06,TG__199,TG__146,TG,TG
2020-11-06,TG__199,TG__199,TG,TG
2020-11-07,TG__199,TG__152,TG,TG
2020-11-07,TG__199,TG__122,TG,TG
2020-11-07,TG__199,TG__146,TG,TG
2020-11-07,TG__199,TG__122,TG,TG
2020-11-07,TG__199,TG__122,TG,TG
2020-11-07,TG__199,TG__218,TG,TG
2020-11-07,TG__199,TG__146,TG,TG
2020-11-07,TG__199,TG__122,TG,TG
2020-11-07,TG__199,TG__218,TG,TG
2020-11-07,TG__199,TG__122,TG,TG
2020-11-07,TG__199,TG__122,TG,TG
2020-11-07,TG__199,TG__122,TG,TG
2020-11-07,TG__199,TG__122,TG,TG
2020-11-07,TG__199,TG__146,TG,TG
2020-11-07,TG__199,TG__146,TG,TG
2020-11-07,TG__199,TG__142,TG,TG
2020-11-07,TG__199,TG__122,TG,TG
2020-11-07,TG__199,TG__146,TG,TG
2020-11-07,TG__340,TG__195,TG,TG
2020-11-05,TG__475,TG__475,TG,TG
2020-11-05,TG__475,TG__475,TG,TG
2020-11-05,TG__475,TG__475,TG,TG
2020-11-05,TG__146,TG__140,TG,TG
2020-11-05,TG__199,TG__140,TG,TG
2020-11-07,Twitter__38,Twitter__38,Twitter,Twitter
2020-11-07,Twitter__21,Twitter__15,Twitter,Twitter
2020-11-07,Twitter__15,Twitter__15,Twitter,Twitter
2020-11-07,Twitter__38,Twitter__15,Twitter,Twitter
2020-11-07,Twitter__38,Twitter__10,Twitter,Twitter
2020-11-07,Twitter__38,Twitter__38,Twitter,Twitter
2020-11-07,Twitter__3,Twitter__5,Twitter,Twitter
2020-11-07,Twitter__14,Twitter__14,Twitter,Twitter
2020-11-06,Twitter__16,Twitter__7,Twitter,Twitter
2020-11-06,Twitter__17,Twitter__17,Twitter,Twitter
2020-11-06,Twitter__7,Twitter__7,Twitter,Twitter
2020-11-06,Twitter__16,Twitter__7,Twitter,Twitter
2020-11-05,Twitter__15,Twitter__2,Twitter,Twitter
2020-11-05,Twitter__16,Twitter__2,Twitter,Twitter
2020-11-05,Twitter__15,Twitter__7,Twitter,Twitter
2020-11-05,Twitter__48,Twitter__48,Twitter,Twitter
2020-11-05,Twitter__26,Twitter__10,Twitter,Twitter
2020-11-05,Twitter__39,Twitter__39,Twitter,Twitter
2020-11-04,Twitter__26,Twitter__7,Twitter,Twitter
2020-11-04,Twitter__15,Twitter__15,Twitter,Twitter
2020-11-04,Twitter__17,Twitter__17,Twitter,Twitter
2020-11-04,Twitter__14,Twitter__14,Twitter,Twitter
2020-11-04,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-05,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-05,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-05,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-05,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-05,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-06,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-07,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-07,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-07,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-04,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-04,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-04,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-06,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-07,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-07,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-07,Twitter__5,Twitter__5,Twitter,Twitter
2020-11-06,TG__146,YouTube__12,TG,YouTube
2020-11-04,TG__68,YouTube__3,TG,YouTube
2020-11-06,TG__70,YouTube__10,TG,YouTube
2020-11-07,TG__156,YouTube__12,TG,YouTube
2020-11-07,TG__74,YouTube__10,TG,YouTube
2020-11-06,TG__74,YouTube__3,TG,YouTube
2020-11-06,TG__74,YouTube__3,TG,YouTube
2020-11-06,TG__73,YouTube__12,TG,YouTube
2020-11-06,TG__73,YouTube__61,TG,YouTube
2020-11-06,TG__218,YouTube__12,TG,YouTube
2020-11-06,TG__218,YouTube__31,TG,YouTube
2020-11-04,Gab__59,YouTube__15,Gab,YouTube
2020-11-04,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__61,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__4,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-04,4Chan__1,YouTube__61,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__47,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__27,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-05,Gab__30,YouTube__15,Gab,YouTube
2020-11-05,4Chan__1,YouTube__61,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-05,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__61,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__1,4Chan,YouTube
2020-11-06,4Chan__1,YouTube__28,4Chan,YouTube
